Cell.type,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
Mono,ENSG00000239513,1.7499991692397328,-1.0683227064534,0.6174641393155417,-1.7301777357267007,0.08359852491143802,NA,LINC01210
Mono,ENSG00000239527,0.7660998731811979,0.7713666919327113,0.4364870308703697,1.767215604080104,0.077192127415033715,NA,NA
Mono,ENSG00000239586,1.5088246030087396,2.032024075506703,1.114679135945401,1.8229677132902176,0.06830828107277909,NA,MTND1P16
Mono,ENSG00000239862,3.296963867459892,-1.8810315451162638,1.0786122844622341,-1.7439366973778658,0.08117012870687537,NA,IGKV1-37
Mono,ENSG00000239873,0.9880549565220177,0.9311208344743632,0.3823066481870998,2.4355339853223668,0.01486982768562769,NA,NA
Mono,ENSG00000240047,1.054836495038298,1.1256504819102349,0.6811937960588226,1.652467313153616,0.09843932320805096,NA,RPS3AP32
Mono,ENSG00000240052,0.9242023300314507,0.6815773659080574,0.32948928156889157,2.068587368495473,0.038584824271286,NA,NA
Mono,ENSG00000240388,2.5425321167261425,1.1678451139871782,0.34708444151792384,3.3647290811416832,7.661885079683922e-4,NA,RPS18P7
Mono,ENSG00000240445,2.5526314714554257,-1.9606329923498096,0.6825390972331905,-2.8725577777121187,0.004071636183582783,NA,FOXO3B
Mono,ENSG00000240452,1.3951959025239196,0.9391178987823119,0.5500524958234491,1.7073241298113144,0.08776182353877282,NA,MTCO1P29
Mono,ENSG00000240914,1.7688669224433482,-0.539334064784433,0.3039111533281512,-1.774643868374523,0.07595670899162463,NA,NA
Mono,ENSG00000241104,2.703963038288855,-0.5279957423281597,0.3005441113546692,-1.7567994925878854,0.07895199162190558,NA,LOC284344
Mono,ENSG00000241244,2.1499293969178486,-1.779691604865989,0.9148112888500766,-1.9454193739815697,0.05172452484679229,NA,IGKV1D-16
Mono,ENSG00000241344,1.0891061854957669,0.7175533096326525,0.39333573921412385,1.824276916881004,0.06811021831781122,NA,RPL21P47
Mono,ENSG00000241362,0.8170568822430677,-0.8872103607882261,0.47300034657493356,-1.8757076336468872,0.06069543712691564,NA,NA
Mono,ENSG00000241537,2.364117694695303,1.3107849090367896,0.4886430935744114,2.682499612239339,0.007307423651578907,NA,NA
Mono,ENSG00000241593,2.690265833976038,-0.49846798662952985,0.2917497435135727,-1.7085464433539093,0.08753499645460801,NA,NA
Mono,ENSG00000241607,1.7468076829339414,-0.9492063155216143,0.421423746263622,-2.2523797577553624,0.02429828380235388,NA,NA
Mono,ENSG00000241723,1.3552663244273557,1.0898626376564566,0.587001634836929,1.8566603105955983,0.06335949755635757,NA,NA
Mono,ENSG00000241832,3.865767595365202,0.4564868443718459,0.21892744616155452,2.0851056017662932,0.03705971589973129,NA,CECR3
Mono,ENSG00000242375,2.297693920305189,-1.1848272294171778,0.7047163980393898,-1.6812823324581592,0.0927080879270716,NA,NA
Mono,ENSG00000242423,0.8608091425091091,0.9068410052726092,0.498226353833075,1.8201385741558662,0.06873790457300727,NA,RPL12P36
Mono,ENSG00000242439,0.7353003177629298,0.8286956304235482,0.4627504804219689,1.790804473434332,0.0733246771580939,NA,RPS17P3
Mono,ENSG00000242456,3.188111102943612,-1.5817017684746963,0.5535464840824432,-2.8573964679705623,0.004271319516332083,NA,MTCO3P38
Mono,ENSG00000242580,1.427801079697873,-1.1919514142846335,0.5425400678799956,-2.1969831996782236,0.0280216460868923,NA,IGKV1D-43
Mono,ENSG00000242602,0.855530245920137,-0.7945971475590553,0.41086985549433247,-1.933938781181809,0.05312065520913783,NA,NA
Mono,ENSG00000242697,1.4458981117748284,1.1889807998811563,0.40122881142693095,2.963348508430047,0.0030431181186189203,NA,RPL5P12
Mono,ENSG00000242741,0.7973370921337836,-1.1914627046690716,0.4916624963623107,-2.42333453026092,0.01537875754279083,NA,NA
Mono,ENSG00000242951,2.5285117823199497,-0.8360245924530646,0.38706068225410156,-2.159931583813575,0.0307779663101829,NA,NA
Mono,ENSG00000243007,1.4713467280084267,0.967273921114567,0.46191150729078445,2.0940675991984863,0.03625395887298895,NA,NA
Mono,ENSG00000243083,2.60280923827878,0.8083706115936375,0.29825057086790685,2.7103740631284805,0.006720736543174315,NA,LINC00870
Mono,ENSG00000243094,3.3695890044449346,-0.6815622468830265,0.40945663489825324,-1.6645529435672457,0.09600198009866799,NA,NA
Mono,ENSG00000243225,1.9184371732284657,0.5407157066168005,0.2952286070411571,1.8315152858524328,0.06702366827269163,NA,NA
Mono,ENSG00000243388,1.8304472280026238,0.8804628785198839,0.29925471738477727,2.9421854606482203,0.00325904679743305,NA,NA
Mono,ENSG00000243438,2.5688745535730204,1.4187062256933323,0.5803260057819273,2.444671118575459,0.014498428440840544,NA,LARP1BP2
Mono,ENSG00000243504,0.6662036910232563,0.8049098429506433,0.419632992375884,1.9181281204640117,0.05509476761753522,NA,RPS23P1
Mono,ENSG00000243537,0.9191272606175275,-0.9955538074453624,0.5401032823760498,-1.8432656122097084,0.06529023932007658,NA,RPL32P20
Mono,ENSG00000243824,1.955801991662667,0.7777306790238617,0.42047615480918554,1.8496427683914687,0.06436505430939284,NA,RPL12P6
Mono,ENSG00000243830,1.5582249718484402,0.7710300589390005,0.35067050094343766,2.1987308794570257,0.027897063891976263,NA,RPL15P17
Mono,ENSG00000243910,2.617285958732489,0.6704173737701317,0.40001634861242263,1.675974934763733,0.09374310236346799,NA,TUBA4B
Mono,ENSG00000244073,2.0026672844947764,0.5515356315511185,0.29284494053313226,1.8833708738386694,0.059650124675658604,NA,RPS4XP6
Mono,ENSG00000244234,0.8109866007933043,0.9957549952793393,0.5208607649584408,1.91174890156833,0.055908408715925874,NA,GMCL2
Mono,ENSG00000244251,1.311890770813405,0.8316722742909273,0.38113268451322374,2.1821069356807463,0.029101641455454963,NA,RPL9P27
Mono,ENSG00000244260,1.0690025846466915,-0.9933938184153059,0.5694699546887376,-1.7444183143222678,0.08108617377260718,NA,NA
Mono,ENSG00000244292,2.939901536775533,1.0517347406244129,0.6038278498932673,1.7417791193472074,0.08154710179011827,NA,NA
Mono,ENSG00000244346,2.688255016941895,-0.8116250420153058,0.36623813687067597,-2.216112852010009,0.026683774276138546,NA,NA
Mono,ENSG00000244503,3.1026327969200547,-0.5455045657068623,0.2881867727993544,-1.8928855075755384,0.058373096938856416,NA,LOC100421817
Mono,ENSG00000244620,1.0297390756088898,-1.2852527427958553,0.7332881806854743,-1.752725294978036,0.07964917164263333,NA,NA
Mono,ENSG00000244623,2.0561605482278984,-1.6812487990701659,0.6877421689287563,-2.4445917016967558,0.014501620953284337,NA,OR2AE1
Mono,ENSG00000244705,0.7974605327291424,0.9617500152589742,0.49135928753602326,1.9573254025211948,0.05030922274974515,NA,RPLP0P10
Mono,ENSG00000244753,0.6333224842779537,-0.7156572718471644,0.39606877923628236,-1.8069015013683405,0.0707776384186167,NA,NA
Mono,ENSG00000244756,0.5812178967040059,1.0744889907438377,0.6138064790942506,1.7505338039594869,0.0800262463925653,NA,RPL37P5
Mono,ENSG00000246095,1.7601578535569307,0.7406059309305002,0.3845934709613084,1.9256851372939923,0.05414370081544585,NA,NA
Mono,ENSG00000248114,1.0714549000457712,-0.9828778527323472,0.5614068248022285,-1.7507408341154276,0.07999056220721798,NA,NA
Mono,ENSG00000248180,2.68807218448089,-0.5761911726699382,0.321699278624391,-1.7910863062353533,0.07327944628209762,NA,NA
Mono,ENSG00000248196,2.946522528730072,-0.9997352166257991,0.5164164222537548,-1.9359090329907302,0.05287884323363901,NA,LOC100419572
Mono,ENSG00000248296,3.393324531965208,-0.8385231053924636,0.3037128780305677,-2.7609073109770113,0.005764103267267068,NA,NA
Mono,ENSG00000248338,4.035481143932758,-0.5748878514782121,0.2724390823857475,-2.1101519152242125,0.03484527277942184,NA,LINC02472
Mono,ENSG00000248363,1.4228566000211393,-0.8562091361363642,0.4668114011009439,-1.8341650056469303,0.06662950429368807,NA,NA
Mono,ENSG00000248440,3.4107077052362555,0.7653537104446451,0.4124981898260549,1.8554110765125653,0.06353754685442516,NA,NA
Mono,ENSG00000248474,0.799252064479165,-1.1225549730799744,0.5241632823942391,-2.14161313999798,0.032224625478765645,NA,NA
Mono,ENSG00000248585,1.96319155557339,-0.9022129732760161,0.42644485588198094,-2.1156615230122613,0.034373605252583976,NA,NA
Mono,ENSG00000248698,3.10100486524284,0.7286726041198529,0.4160862275046916,1.751253841036199,0.07990219489165949,NA,LINC01085
Mono,ENSG00000248813,1.0348833966065814,1.0787959370019864,0.47508542987310737,2.270740942929205,0.02316266492243968,NA,NA
Mono,ENSG00000248840,2.7547174112149055,-0.8002163811209689,0.33296097784223244,-2.4033338270052087,0.01624634891875461,NA,NA
Mono,ENSG00000248915,1.055444947377145,0.7361180846982854,0.41176374261396803,1.7877195306834053,0.07382126909842283,NA,ACTR6P1
Mono,ENSG00000249022,1.680510595070806,0.5185525909921906,0.3015010110460003,1.7199033236842929,0.08545001628033311,NA,NA
Mono,ENSG00000249102,1.5468861125463922,1.1134583038799102,0.4443928759151009,2.5055719032107775,0.012225353832785918,NA,NA
Mono,ENSG00000249148,0.511577277745032,0.7442719621282287,0.45046415647953897,1.652233482781077,0.09848696325267955,NA,LOC100288683
Mono,ENSG00000249265,0.7201847816813458,-0.9150944842098547,0.48712799442453425,-1.8785503906235077,0.06030591040848994,NA,NA
Mono,ENSG00000249270,1.3482922254212406,-0.8979846586150839,0.4580183485098372,-1.9605866479731155,0.04992726118325871,NA,NA
Mono,ENSG00000249286,2.4600274602645413,1.2635404679276907,0.5610599501989376,2.2520596372627764,0.0243185035421743,NA,NA
Mono,ENSG00000249289,1.4966887251359142,-0.8844804069227021,0.36386034203131135,-2.4308238759545544,0.015064535441867616,NA,NA
Mono,ENSG00000249338,0.9733064359094472,-1.4590955503989955,0.5215985906760265,-2.7973533220400584,0.005152315549925431,NA,NA
Mono,ENSG00000249345,1.1646046442575058,1.1956046318075193,0.7207632023542718,1.6588036513271551,0.09715536435164064,NA,LINC02405
Mono,ENSG00000249400,1.2871053792150935,-0.8866716906344119,0.40056542819854696,-2.2135502173066173,0.026859735128721432,NA,NA
Mono,ENSG00000249405,1.3456828343876943,0.7570304931841408,0.43725739607048375,1.7313154677024862,0.08339551416411922,NA,NA
Mono,ENSG00000249779,1.0584859065618724,-1.1828287785774694,0.6216269543140321,-1.902795189894437,0.05706727511882057,NA,NA
Mono,ENSG00000249857,2.341142872924677,-0.9408555855423303,0.3883453272814115,-2.422729255244898,0.015404402574870269,NA,NA
Mono,ENSG00000249883,1.4844320099343344,0.968428403496807,0.3859652710114687,2.5091076224524635,0.01210366015144953,NA,NA
Mono,ENSG00000249908,3.0300781144888127,-1.1641222774995974,0.4704042077921618,-2.4747276028065217,0.013333783031943268,NA,BRD9P2
Mono,ENSG00000249917,2.501725389127872,-0.5602427776854646,0.32740501062461486,-1.7111612819139446,0.0870513439331262,NA,LINC00536
Mono,ENSG00000249926,3.6994171089085186,-0.6146476205659742,0.3507820270247376,-1.7522209612028625,0.07973582068273097,NA,NA
Mono,ENSG00000250015,3.3990648402728034,-1.3684408676115614,0.39880601381969727,-3.431344614151787,6.005970972922184e-4,NA,NA
Mono,ENSG00000250036,1.3472980317880798,-1.5180572139270256,0.7007767698873574,-2.166249338103827,0.03029213877998395,NA,IGKV1D-37
Mono,ENSG00000250043,1.09269614459011,-0.8586893079566865,0.48729165062069296,-1.762167085897987,0.07804107136980708,NA,NA
Mono,ENSG00000250045,3.2413761128550083,-1.090066120292728,0.6276573972848862,-1.736721537909255,0.08243633419493458,NA,NA
Mono,ENSG00000250247,1.3366598886632823,-1.1333958456198767,0.5675117885266483,-1.9971318103582558,0.04581086614734421,NA,NA
Mono,ENSG00000250271,1.0298809195754985,-1.413762812631176,0.6941774139184089,-2.0366015722853015,0.04168998510973774,NA,NA
Mono,ENSG00000250444,1.2302372180683072,0.8033234350714894,0.36372008318802845,2.2086309560646504,0.027200320365115247,NA,CCT5P1
Mono,ENSG00000250584,1.4717713993819976,1.4497761127512891,0.6327868689004329,2.2910970249280047,0.021957802684003325,NA,LINC01511
Mono,ENSG00000250609,1.0586385850161062,0.8364594768952897,0.5060274000362294,1.6529924601620443,0.09833239807830159,NA,NA
Mono,ENSG00000250635,1.4953259786840134,-0.797262169082456,0.46392438905187805,-1.7185174737457112,0.08570227002666829,NA,CXXC5-AS1
Mono,ENSG00000250674,1.8313998872308355,-1.0696088942588184,0.6253828474740266,-1.7103265600888444,0.08720550298093138,NA,NA
Mono,ENSG00000250822,2.907244311162474,-0.4764068881471022,0.2680583573082289,-1.7772506439681794,0.0755270102936387,NA,LINC02111
Mono,ENSG00000250842,3.747141258356464,-0.700565684996664,0.2981802173116104,-2.349470703700456,0.018800123499028917,NA,NA
Mono,ENSG00000250848,3.781954252338588,0.906624620879739,0.5496583255358318,1.6494330728019453,0.0990589438454797,NA,NA
Mono,ENSG00000250886,0.6693190880303992,-1.1042434037650302,0.6127381219561495,-1.802145752315465,0.07152247698526075,NA,NA
Mono,ENSG00000250966,4.0107001852144215,0.35630805074060573,0.21374530280842344,1.6669748811273717,0.0955193997084417,NA,H3P14
Mono,ENSG00000251310,0.92234853261688865,0.736441329157675,0.41725351003940814,1.764973358973351,0.07756824324528847,NA,NA
Mono,ENSG00000251367,2.138428009093482,-0.7920605394710584,0.35454616694249463,-2.2340124173434543,0.025482256038805468,NA,NA
Mono,ENSG00000251409,3.02016577487412,1.1344276950085803,0.46021815088813384,2.4649781691994326,0.01370215996102,NA,NA
Mono,ENSG00000251527,2.536331268315374,-0.6513041656492629,0.31220991918669194,-2.086109779426332,0.03696868005697715,NA,NA
Mono,ENSG00000251543,2.7694116373328264,-0.8158834910040813,0.328749997178462,-2.4817748988790984,0.013072983002586145,NA,NA
Mono,ENSG00000251557,2.3775543167229363,0.47347287552464595,0.22281453110761879,2.124964081880099,0.033589610089979065,NA,HNRNPKP3
Mono,ENSG00000251685,1.3639474143748107,0.9047643608553038,0.4612750959489964,1.9614420305824278,0.04982748106179049,NA,LOC101929773
Mono,ENSG00000253236,3.625121637660061,0.7030456011590058,0.2769485071323094,2.5385426642618905,0.011131522952013473,NA,NA
Mono,ENSG00000253238,2.6355201088621767,-0.791467970815851,0.3280879609570047,-2.412365173373647,0.01584939822352466,NA,NA
Mono,ENSG00000253309,2.4097304727784987,0.9422528767921025,0.5717189340957541,1.6481050750617428,0.09933111106973233,NA,SERPINE3
Mono,ENSG00000253395,2.805236329960935,-0.8115929206540491,0.4201156965402316,-1.9318319390057075,0.05338025255275957,NA,NA
Mono,ENSG00000253409,1.2214906193317852,1.776534731579505,0.9691074098017675,1.8331659768682382,0.06677789189296435,NA,TRBV7-4
Mono,ENSG00000253481,1.1318521894382458,-1.26116988722992,0.7056232866990884,-1.787313303008583,0.07388686511492491,NA,NA
Mono,ENSG00000253545,2.4977189633067858,-1.5546138533708806,0.7083731727303835,-2.194625535265136,0.02819047027643422,NA,IGHV3-52
Mono,ENSG00000253742,2.1716879671910743,-1.2895408644774728,0.5961088685855994,-2.1632640150736133,0.030520879130460546,NA,IGHV3-60
Mono,ENSG00000253743,0.5480903447713211,0.8802633232174456,0.5256740113695892,1.6745422147159428,0.09402408509211552,NA,MARK2P11
Mono,ENSG00000253896,2.9473832063860943,0.8827392763019936,0.46051814149296516,1.9168393093922842,0.05525834928431752,NA,NA
Mono,ENSG00000253919,3.422099280416342,-1.0696978484517017,0.6462846518755238,-1.6551497012151366,0.09789413524431793,NA,NA
Mono,ENSG00000253968,1.3065594744086992,0.8941118372284416,0.45433593152358337,1.9679531711922955,0.04907342607151716,NA,NA
Mono,ENSG00000254033,1.5954860066723817,1.2060622968951806,0.4035227885157181,2.9888331742835432,0.0028004499092090973,NA,NA
Mono,ENSG00000254090,3.522824426866085,0.6783182018070056,0.3510712346473352,1.9321383664155876,0.05334242997443058,NA,MTND2P32
Mono,ENSG00000254151,1.0758085043405732,-0.8160813789076472,0.4907211726709455,-1.6630245939171509,0.0963075125687763,NA,NA
Mono,ENSG00000254167,0.9128186368626251,-0.9489300548080799,0.5523094133654903,-1.7181131297867744,0.08577598241097184,NA,IGHV8-51-1
Mono,ENSG00000254176,1.7075581700247688,-1.538862469941957,0.6746092215323237,-2.2811168611756414,0.02254153264866366,NA,IGHV3-75
Mono,ENSG00000254215,1.5861990185378523,1.292592082502527,0.7701255996538092,1.6784172388030985,0.09326567458826981,NA,NA
Mono,ENSG00000254326,3.027282530292811,-1.9676752251434966,1.1282199761091314,-1.7440528148857788,0.0811498807787927,NA,IGHV7-27
Mono,ENSG00000254328,0.6612570072857042,-0.8105024967360182,0.4677031200619308,-1.7329422489819943,0.08310593394808473,NA,NA
Mono,ENSG00000254425,0.7715243299704165,-0.7920713573828019,0.3670069423211525,-2.1581917561921573,0.030912926086506132,NA,LOC100421673
Mono,ENSG00000254507,3.525783201252432,-0.7290560981211558,0.4094970397429912,-1.7803696421803843,0.07501548660038666,NA,NA
Mono,ENSG00000254509,2.3620304585989222,-1.6502402691494442,0.6449569437314476,-2.5586828472639636,0.01050695490515216,NA,NA
Mono,ENSG00000254587,2.044581121220612,-0.7132094854960961,0.41534916234929364,-1.7171323554910956,0.08595499159999324,NA,NA
Mono,ENSG00000254699,0.8118603675264563,1.1838286816994998,0.660625259678093,1.7919821628926986,0.07313582330033022,NA,NA
Mono,ENSG00000254704,1.0175663200072924,1.0105971979828983,0.46155112440716095,2.1895671888590007,0.028555640782940313,NA,LOC643709
Mono,ENSG00000254713,0.8152841354754161,-0.9652843396860812,0.5782420740048297,-1.6693429673850033,0.0950494294619656,NA,NA
Mono,ENSG00000254730,3.7784314985676244,-0.9624140685290007,0.5184331040013607,-1.8563900744395265,0.0633979784553612,NA,NA
Mono,ENSG00000254792,1.0796426834912431,-1.1207345538261537,0.6735184096698595,-1.6639998814219605,0.09611245308847924,NA,NA
Mono,ENSG00000254804,2.446137647466836,-0.7911152915268009,0.3884125057054174,-2.0367915036360964,0.04167094010300434,NA,NA
Mono,ENSG00000254830,1.2398373435071681,-0.9660721838722858,0.565749745051004,-1.7075963220897106,0.08771127130347195,NA,NA
Mono,ENSG00000254957,0.9824849121370258,-0.7059479385786933,0.3672869263536007,-1.922061167783171,0.05459806153817167,NA,NA
Mono,ENSG00000255029,1.98372045412222,0.6795670921705468,0.37023979830315557,1.835478236767273,0.06643486082681596,NA,NA
Mono,ENSG00000255047,1.984404519034403,0.9921188746192264,0.39856320944810975,2.4892384723442307,0.012801706523673295,NA,HNRNPRP2
Mono,ENSG00000255133,2.8113945971609984,0.6292796173685385,0.3016017360503416,2.0864588699300555,0.03693707716185285,NA,LINC02721
Mono,ENSG00000255408,2.7144381552838786,1.143871983800516,0.590261728053534,1.937906405642434,0.05263464232807782,NA,PCDHA3
Mono,ENSG00000255418,3.3172218862370557,-0.7244033616030394,0.35968610776110665,-2.0139876018902783,0.044010835184592825,NA,NA
Mono,ENSG00000255566,2.0929628031894683,-1.230912302498668,0.7117050439042908,-1.7295258942469987,0.08371501619311289,NA,LOC100420899
Mono,ENSG00000255595,1.2572431864240912,-1.1092045641003654,0.4749293686457588,-2.3355147887847316,0.01951654424965267,NA,LOC101927531
Mono,ENSG00000255727,3.3170739571462486,-0.61284781703777,0.2836994931669546,-2.1602006059175953,0.03075714328324634,NA,NA
